geo_value,time_value,full_time_work_prop
ri,2019-12-20,0.08230618236451
sc,2019-12-20,0.047376893602745
sd,2019-12-20,0.070786389128397
tn,2019-12-20,0.051051602030465
tx,2019-12-20,0.057312286183087
ut,2019-12-20,0.053393138201896
va,2019-12-20,0.05982512662473
vi,2019-12-20,0.087983746651978
vt,2019-12-20,0.074698347910516
wa,2019-12-20,0.053550563001795
wi,2019-12-20,0.096757553259554
wv,2019-12-20,0.053608675714154
wy,2019-12-20,0.050747565137254
ak,2019-12-21,0.031980443898997
al,2019-12-21,0.03206483519801
ar,2019-12-21,0.027566048254217
az,2019-12-21,0.028010850828987
ca,2019-12-21,0.023393093577415
co,2019-12-21,0.028345944371204
ct,2019-12-21,0.027515486798537
dc,2019-12-21,0.028165869781284
de,2019-12-21,0.02708462663496
fl,2019-12-21,0.024694408490229
ga,2019-12-21,0.022857761921123
gu,2019-12-21,0.12858744354352
hi,2019-12-21,0.020247679582874
ia,2019-12-21,0.031857543002123
id,2019-12-21,0.027818161997345
il,2019-12-21,0.034538688989345
in,2019-12-21,0.024111403218883
ks,2019-12-21,0.030179237001202
ky,2019-12-21,0.023577260085253
la,2019-12-21,0.03058208836081
ma,2019-12-21,0.026212411940957
md,2019-12-21,0.023013399273772
me,2019-12-21,0.026792009530412
mi,2019-12-21,0.025732781794501
mn,2019-12-21,0.032093387876241
mo,2019-12-21,0.031152480684308
mp,2019-12-21,0.10528116219293
ms,2019-12-21,0.027939842204146
mt,2019-12-21,0.030854809157785
nc,2019-12-21,0.02093729998566
nd,2019-12-21,0.034162604797586
ne,2019-12-21,0.032594642777458
nh,2019-12-21,0.02373293152784
nj,2019-12-21,0.024694551969203
nm,2019-12-21,0.030392851048626
nv,2019-12-21,0.022849040036639
ny,2019-12-21,0.027312969531683
oh,2019-12-21,0.025099904475687
ok,2019-12-21,0.029315184037187
or,2019-12-21,0.022148284306777
pa,2019-12-21,0.024420279006773
pr,2019-12-21,0.091064211769438
ri,2019-12-21,0.026704293256743
sc,2019-12-21,0.020888810449442
sd,2019-12-21,0.033636456074422
tn,2019-12-21,0.025097572713386
tx,2019-12-21,0.029351271483262
ut,2019-12-21,0.024090511759807
va,2019-12-21,0.023202552433408
vi,2019-12-21,0.078379562774729
vt,2019-12-21,0.029137074423192
wa,2019-12-21,0.021614054901018
wi,2019-12-21,0.032399333510057
wv,2019-12-21,0.026574521787401
wy,2019-12-21,0.027148826085743
ak,2019-12-22,0.028171232627222
al,2019-12-22,0.022820469565319
ar,2019-12-22,0.020901960555964
as,2019-12-22,0.12801816239316
az,2019-12-22,0.020681020372978
ca,2019-12-22,0.021850391505377
co,2019-12-22,0.024861922264113
ct,2019-12-22,0.023315020409402
dc,2019-12-22,0.026574880890542
de,2019-12-22,0.022276604704399
fl,2019-12-22,0.020710896478681
ga,2019-12-22,0.019653172283399
gu,2019-12-22,0.13695178613657
hi,2019-12-22,0.022004884210549
ia,2019-12-22,0.029370835680787
id,2019-12-22,0.02690267902128
il,2019-12-22,0.031626839135699
in,2019-12-22,0.02384083421563
ks,2019-12-22,0.027474451667323
ky,2019-12-22,0.02246350093064
la,2019-12-22,0.029105083568615
ma,2019-12-22,0.026538471373845
md,2019-12-22,0.022273241924894
me,2019-12-22,0.027937476249773
mi,2019-12-22,0.025830075136287
mn,2019-12-22,0.031724296480342
mo,2019-12-22,0.029998133904048
mp,2019-12-22,0.11502199834743
ms,2019-12-22,0.027332936202705
mt,2019-12-22,0.032857847634592
nc,2019-12-22,0.019274046622442
nd,2019-12-22,0.031311631878155
ne,2019-12-22,0.031177178405223
nh,2019-12-22,0.025144487727547
nj,2019-12-22,0.023981101528265
nm,2019-12-22,0.031312323633606
nv,2019-12-22,0.023733973472196
ny,2019-12-22,0.02808301422011
oh,2019-12-22,0.023028441265242
ok,2019-12-22,0.025005110456618
or,2019-12-22,0.020623112534411
pa,2019-12-22,0.022858772811409
pr,2019-12-22,0.067668625422606
ri,2019-12-22,0.02439273058969
sc,2019-12-22,0.01781031314164
sd,2019-12-22,0.028167077883891
tn,2019-12-22,0.021516517173172
tx,2019-12-22,0.024436157001025
ut,2019-12-22,0.023897224610808
va,2019-12-22,0.023333830077183
vi,2019-12-22,0.06167502203855
vt,2019-12-22,0.034920137365169
wa,2019-12-22,0.023207956375627
wi,2019-12-22,0.031644975293624
wv,2019-12-22,0.029098351273393
wy,2019-12-22,0.027955337264412
ak,2019-12-23,0.038119982644092
al,2019-12-23,0.056938267047011
ar,2019-12-23,0.042995124651076
as,2019-12-23,0.12099929984545
az,2019-12-23,0.0392918358455
ca,2019-12-23,0.033972486776301
co,2019-12-23,0.047572935647032
ct,2019-12-23,0.051201526915082
dc,2019-12-23,0.044681514738837
de,2019-12-23,0.05140541225576
fl,2019-12-23,0.043931446118105
ga,2019-12-23,0.035695438443531
gu,2019-12-23,0.076094132479065
hi,2019-12-23,0.02241039054999
ia,2019-12-23,0.052367403121559
id,2019-12-23,0.039540109044725
il,2019-12-23,0.048898017228093
in,2019-12-23,0.038792039618347
ks,2019-12-23,0.049731255863401
ky,2019-12-23,0.038002286882105
la,2019-12-23,0.048235867538009
ma,2019-12-23,0.043491408188839
md,2019-12-23,0.042540492976685
me,2019-12-23,0.043944528594436
mi,2019-12-23,0.040445364395399
mn,2019-12-23,0.052761733337362
mo,2019-12-23,0.05514199208395
mp,2019-12-23,0.079369018156852
ms,2019-12-23,0.045492000568044
mt,2019-12-23,0.049936385755152
nc,2019-12-23,0.040938373150935
nd,2019-12-23,0.053733303926364
ne,2019-12-23,0.057898671559227
nh,2019-12-23,0.051308701364791
nj,2019-12-23,0.050460625410931
nm,2019-12-23,0.042625819534702
nv,2019-12-23,0.036427048342439
ny,2019-12-23,0.05056428630944
oh,2019-12-23,0.048160711219551
ok,2019-12-23,0.053329805925202
or,2019-12-23,0.041881538882293
pa,2019-12-23,0.051607467159195
pr,2019-12-23,0.077120447957977
ri,2019-12-23,0.0517556181838
sc,2019-12-23,0.043530941301913
sd,2019-12-23,0.056018548370028
tn,2019-12-23,0.048174865614126
tx,2019-12-23,0.054750478397351
ut,2019-12-23,0.054930262821993
va,2019-12-23,0.048819108268511
vi,2019-12-23,0.079095032769108
vt,2019-12-23,0.065091276811694
wa,2019-12-23,0.043906514235711
wi,2019-12-23,0.063076018420899
wv,2019-12-23,0.049382634208903
wy,2019-12-23,0.046715312432712
ak,2019-12-24,0.032358620896826
al,2019-12-24,0.034885792222812
ar,2019-12-24,0.024961851342319
as,2019-12-24,0.14205895114986
az,2019-12-24,0.02460390955319
ca,2019-12-24,0.02289343600617
co,2019-12-24,0.025429073476625
ct,2019-12-24,0.026098137525133
dc,2019-12-24,0.024393476565474
de,2019-12-24,0.024905081045453
fl,2019-12-24,0.022875714662471
ga,2019-12-24,0.01844836896158
gu,2019-12-24,0.050106379865949
hi,2019-12-24,0.018849101242696
ia,2019-12-24,0.03187108123634
id,2019-12-24,0.023040899366609
il,2019-12-24,0.029708373409545
in,2019-12-24,0.024130755870701
ks,2019-12-24,0.032226110970678
ky,2019-12-24,0.025987081381819
la,2019-12-24,0.033044110779206
ma,2019-12-24,0.035698524672548
md,2019-12-24,0.029929962471405
me,2019-12-24,0.034149652933414
mi,2019-12-24,0.030783681629644
mn,2019-12-24,0.037808942441377
mo,2019-12-24,0.035764195928438
mp,2019-12-24,0.057582830959654
ms,2019-12-24,0.031448305434825
mt,2019-12-24,0.038984557609825
nc,2019-12-24,0.022922279837118
nd,2019-12-24,0.031731972641282
ne,2019-12-24,0.036079291409041
nh,2019-12-24,0.032808010354704
nj,2019-12-24,0.033495923458087
nm,2019-12-24,0.034303226139403
nv,2019-12-24,0.029245938667946
ny,2019-12-24,0.037121277692759
oh,2019-12-24,0.026944769859456
ok,2019-12-24,0.030854448610121
or,2019-12-24,0.026715067565995
pa,2019-12-24,0.030172656243042
pr,2019-12-24,0.058516832180901
ri,2019-12-24,0.034472561946291
sc,2019-12-24,0.02377913360925
sd,2019-12-24,0.035580248926415
tn,2019-12-24,0.027358635384358
tx,2019-12-24,0.030920503832217
ut,2019-12-24,0.025431277144231
va,2019-12-24,0.024308193704313
vi,2019-12-24,0.062012249789541
vt,2019-12-24,0.033950654049477
wa,2019-12-24,0.023736091331829
wi,2019-12-24,0.02973998806778
wv,2019-12-24,0.02588483108253
wy,2019-12-24,0.025183707737838
ak,2019-12-25,0.029431556006786
al,2019-12-25,0.031867468793107
ar,2019-12-25,0.023116703649312
as,2019-12-25,0.15292207792208
az,2019-12-25,0.022416354248407
ca,2019-12-25,0.019430327179426
co,2019-12-25,0.02848808804119
ct,2019-12-25,0.023902018475579
dc,2019-12-25,0.029029106512355
de,2019-12-25,0.023342717779366
fl,2019-12-25,0.023392551612311
ga,2019-12-25,0.021837534087106
gu,2019-12-25,0.054354974616188
hi,2019-12-25,0.025279655086886
ia,2019-12-25,0.037023514052369
id,2019-12-25,0.03212796307201
il,2019-12-25,0.038151481580721
in,2019-12-25,0.026700738353962
ks,2019-12-25,0.035373913340322
ky,2019-12-25,0.025051187367443
la,2019-12-25,0.033280592126586
ma,2019-12-25,0.031664249126332
md,2019-12-25,0.025976155439883
me,2019-12-25,0.034562359229092
mi,2019-12-25,0.028100302940708
mn,2019-12-25,0.039733408480671
mo,2019-12-25,0.033474617121928
mp,2019-12-25,0.068444811311054
ms,2019-12-25,0.027950074192669
mt,2019-12-25,0.034935212226322
nc,2019-12-25,0.020131582027008
nd,2019-12-25,0.042372898148423
ne,2019-12-25,0.037185713466971
nh,2019-12-25,0.023905430388176
nj,2019-12-25,0.022140924606062
nm,2019-12-25,0.030453436838253
