geo_value,time_value,percent_home
mp,2019-05-21,0.36943000992504
ms,2019-05-21,0.22431766867453
mt,2019-05-21,0.30188520377649
nc,2019-05-21,0.24874058381867
nd,2019-05-21,0.28172214252737
ne,2019-05-21,0.30979534700897
nh,2019-05-21,0.27589974065358
nj,2019-05-21,0.26723344948486
nm,2019-05-21,0.30081262723022
nv,2019-05-21,0.30959007302941
ny,2019-05-21,0.29154827372349
oh,2019-05-21,0.28413758257879
ok,2019-05-21,0.29979547398576
or,2019-05-21,0.30598627354844
pa,2019-05-21,0.29612721156927
pr,2019-05-21,0.32231166426373
ri,2019-05-21,0.28378692725363
sc,2019-05-21,0.23931813489336
sd,2019-05-21,0.30826132058889
tn,2019-05-21,0.24593100011508
tx,2019-05-21,0.26297472085048
ut,2019-05-21,0.28277963621928
va,2019-05-21,0.26802345333685
vi,2019-05-21,0.27003915174621
vt,2019-05-21,0.32994005239917
wa,2019-05-21,0.28799611139498
wi,2019-05-21,0.29818111160183
wv,2019-05-21,0.29356580489108
wy,2019-05-21,0.33096099916743
ak,2019-05-22,0.29629093835377
al,2019-05-22,0.21678043755376
ar,2019-05-22,0.25453452676922
az,2019-05-22,0.29440616175953
ca,2019-05-22,0.29396836117157
co,2019-05-22,0.30048534230761
ct,2019-05-22,0.26484732583147
dc,2019-05-22,0.30100990280099
de,2019-05-22,0.28865825663809
fl,2019-05-22,0.24757955101084
ga,2019-05-22,0.23638145266753
gu,2019-05-22,0.36233736959752
hi,2019-05-22,0.2500666929821
ia,2019-05-22,0.26174133741656
id,2019-05-22,0.29071949904608
il,2019-05-22,0.29722051446447
in,2019-05-22,0.28596007875393
ks,2019-05-22,0.27811310446604
ky,2019-05-22,0.27494814521987
la,2019-05-22,0.24136129938047
ma,2019-05-22,0.28648328263628
md,2019-05-22,0.28032443564219
me,2019-05-22,0.29338484342882
mi,2019-05-22,0.30866506422184
mn,2019-05-22,0.30057469702844
mo,2019-05-22,0.29542272994186
mp,2019-05-22,0.36352881656684
ms,2019-05-22,0.22204330020204
mt,2019-05-22,0.28601412545835
nc,2019-05-22,0.24264595427892
nd,2019-05-22,0.29063171548282
ne,2019-05-22,0.27944826240489
nh,2019-05-22,0.26548246687935
nj,2019-05-22,0.26100867804514
nm,2019-05-22,0.28208281415358
nv,2019-05-22,0.30358218163037
ny,2019-05-22,0.28608589687646
oh,2019-05-22,0.28288003772981
ok,2019-05-22,0.25743694096784
or,2019-05-22,0.29578757498726
pa,2019-05-22,0.2985012941525
pr,2019-05-22,0.3147407699372
ri,2019-05-22,0.28633697666869
sc,2019-05-22,0.2371543353211
sd,2019-05-22,0.3015034561377
tn,2019-05-22,0.24633606809736
tx,2019-05-22,0.24399121839951
ut,2019-05-22,0.28043869548382
va,2019-05-22,0.26353892050625
vi,2019-05-22,0.26139466246998
vt,2019-05-22,0.31732643667851
wa,2019-05-22,0.28099298676954
wi,2019-05-22,0.29873486409115
wv,2019-05-22,0.29721151917557
wy,2019-05-22,0.31622121840915
ak,2019-05-23,0.29484934450432
al,2019-05-23,0.19742150936987
ar,2019-05-23,0.21787031333921
as,2019-05-23,0.43257575757576
az,2019-05-23,0.28017005211174
ca,2019-05-23,0.27462644521826
co,2019-05-23,0.30039679678663
ct,2019-05-23,0.28443698927076
dc,2019-05-23,0.29991942323158
de,2019-05-23,0.31299297930087
fl,2019-05-23,0.24848214152831
ga,2019-05-23,0.23590542576352
gu,2019-05-23,0.3576880739792
hi,2019-05-23,0.24400670865407
ia,2019-05-23,0.27510971489808
id,2019-05-23,0.28649884930918
il,2019-05-23,0.2937876416204
in,2019-05-23,0.2957951645615
ks,2019-05-23,0.31027853904779
ky,2019-05-23,0.27176585193542
la,2019-05-23,0.24048786427909
ma,2019-05-23,0.29422731565026
md,2019-05-23,0.28748003334282
me,2019-05-23,0.31207393904765
mi,2019-05-23,0.30736817951565
mn,2019-05-23,0.28307133551622
mo,2019-05-23,0.29830091412534
mp,2019-05-23,0.42127995431186
ms,2019-05-23,0.21499437097014
mt,2019-05-23,0.28313734939147
nc,2019-05-23,0.24273400529819
nd,2019-05-23,0.27902562173317
ne,2019-05-23,0.31730004551061
nh,2019-05-23,0.28237855744253
nj,2019-05-23,0.2812000414961
nm,2019-05-23,0.29301616595727
nv,2019-05-23,0.29405945963391
ny,2019-05-23,0.30099859377517
oh,2019-05-23,0.2944327495781
ok,2019-05-23,0.25696415283449
or,2019-05-23,0.29800821656524
pa,2019-05-23,0.32104482010368
pr,2019-05-23,0.33684344120649
ri,2019-05-23,0.29930672865846
sc,2019-05-23,0.23498832914723
sd,2019-05-23,0.29034176328112
tn,2019-05-23,0.24798289000287
tx,2019-05-23,0.24301138885245
ut,2019-05-23,0.28197211188594
va,2019-05-23,0.26478611846361
vi,2019-05-23,0.26155840420507
vt,2019-05-23,0.33587635941862
wa,2019-05-23,0.2785770947992
wi,2019-05-23,0.29673421777079
wv,2019-05-23,0.30533207721276
wy,2019-05-23,0.31330201332668
ak,2019-05-24,0.30960764958759
al,2019-05-24,0.23472194345522
ar,2019-05-24,0.21663861961916
as,2019-05-24,0.5
az,2019-05-24,0.28946836157254
ca,2019-05-24,0.27133238964772
co,2019-05-24,0.28840188095078
ct,2019-05-24,0.27108184919792
dc,2019-05-24,0.28533861864815
de,2019-05-24,0.29570549503045
fl,2019-05-24,0.23542877314151
ga,2019-05-24,0.23265437662371
gu,2019-05-24,0.32026250389402
hi,2019-05-24,0.23874306681532
ia,2019-05-24,0.27916469382978
id,2019-05-24,0.30010464085553
il,2019-05-24,0.29480593716803
in,2019-05-24,0.27696020343719
ks,2019-05-24,0.30640503475197
ky,2019-05-24,0.26012217835622
la,2019-05-24,0.23172689978831
ma,2019-05-24,0.28191458809015
md,2019-05-24,0.27086060800726
me,2019-05-24,0.30357529310718
mi,2019-05-24,0.29219490455893
mn,2019-05-24,0.27899505977568
mo,2019-05-24,0.27192334210798
mp,2019-05-24,0.38034226413455
ms,2019-05-24,0.20334697746561
mt,2019-05-24,0.28018788486051
nc,2019-05-24,0.23900778144823
nd,2019-05-24,0.29808214067725
ne,2019-05-24,0.29285581168833
nh,2019-05-24,0.27878516144804
nj,2019-05-24,0.26807368210389
nm,2019-05-24,0.28171045143258
nv,2019-05-24,0.29628240810567
ny,2019-05-24,0.29883619720247
oh,2019-05-24,0.28569858280667
ok,2019-05-24,0.25819642362584
or,2019-05-24,0.29905161390689
pa,2019-05-24,0.30169893238577
pr,2019-05-24,0.3306571267835
ri,2019-05-24,0.29033250241292
sc,2019-05-24,0.22791769579803
sd,2019-05-24,0.27527579298315
tn,2019-05-24,0.24181184478948
tx,2019-05-24,0.24010663202814
ut,2019-05-24,0.27996232080251
va,2019-05-24,0.26373268609685
vi,2019-05-24,0.25345237156943
vt,2019-05-24,0.33916017942752
wa,2019-05-24,0.28598200676064
wi,2019-05-24,0.30572374874965
wv,2019-05-24,0.30842289088045
wy,2019-05-24,0.3044872291748
ak,2019-05-25,0.32491683471773
al,2019-05-25,0.23792054495993
ar,2019-05-25,0.25173561714563
as,2019-05-25,0.33375420875421
az,2019-05-25,0.30866498220445
ca,2019-05-25,0.31308789201092
co,2019-05-25,0.31331597454856
ct,2019-05-25,0.30616720293177
dc,2019-05-25,0.32227734998856
de,2019-05-25,0.32988301790789
fl,2019-05-25,0.27837047458368
ga,2019-05-25,0.25703047057505
gu,2019-05-25,0.36914320988086
hi,2019-05-25,0.27239453303208
ia,2019-05-25,0.28552307561213
id,2019-05-25,0.32296566137687
il,2019-05-25,0.31379269032963
in,2019-05-25,0.30214548179482
ks,2019-05-25,0.33055456092762
ky,2019-05-25,0.28585336220717
la,2019-05-25,0.25217337988114
ma,2019-05-25,0.31163512042698
md,2019-05-25,0.32153369272735
me,2019-05-25,0.32728961658975
mi,2019-05-25,0.34387390095213
mn,2019-05-25,0.2928721517083
mo,2019-05-25,0.31280267957331
mp,2019-05-25,0.33898542221961
ms,2019-05-25,0.23912939942955
mt,2019-05-25,0.32889335892659
nc,2019-05-25,0.26939347420395
nd,2019-05-25,0.2952395202339
ne,2019-05-25,0.30169171096317
nh,2019-05-25,0.30786172128819
nj,2019-05-25,0.30380412340231
nm,2019-05-25,0.3137771992554
nv,2019-05-25,0.33186596983144
ny,2019-05-25,0.33563623251407
oh,2019-05-25,0.32448554999178
ok,2019-05-25,0.29518560343101
or,2019-05-25,0.34554379202746
pa,2019-05-25,0.33826265684256
pr,2019-05-25,0.35567085911153
ri,2019-05-25,0.31703491684478
sc,2019-05-25,0.26194079477082
sd,2019-05-25,0.28465870586663
tn,2019-05-25,0.26463885990993
tx,2019-05-25,0.2683148619737
ut,2019-05-25,0.30029363742443
va,2019-05-25,0.29920179031442
vi,2019-05-25,0.29149716268997
vt,2019-05-25,0.36574127306528
wa,2019-05-25,0.32439971911271
wi,2019-05-25,0.31343907693175
wv,2019-05-25,0.33596272495354
wy,2019-05-25,0.32552933255012
ak,2019-05-26,0.37580304537336
al,2019-05-26,0.25466967154981
ar,2019-05-26,0.27831300602953
as,2019-05-26,0.47222222222222
az,2019-05-26,0.34543061053305
ca,2019-05-26,0.3416304135589
co,2019-05-26,0.33828494303123
ct,2019-05-26,0.30994954581362
dc,2019-05-26,0.32642893834025
de,2019-05-26,0.3470802800471
fl,2019-05-26,0.28904589894394
ga,2019-05-26,0.2713879805349
gu,2019-05-26,0.36346236505104
hi,2019-05-26,0.27297774784014
ia,2019-05-26,0.32052593045962
id,2019-05-26,0.34291051169744
il,2019-05-26,0.33755864838904
in,2019-05-26,0.34263401902681
ks,2019-05-26,0.36037363334561
ky,2019-05-26,0.32727558703542
la,2019-05-26,0.2760492568351
ma,2019-05-26,0.31666709416508
md,2019-05-26,0.34882972835167
me,2019-05-26,0.35789222398413
mi,2019-05-26,0.34095192158385
mn,2019-05-26,0.3058207735383
mo,2019-05-26,0.32263377940812
mp,2019-05-26,0.44064671924501
ms,2019-05-26,0.24549727317152
mt,2019-05-26,0.35380093420936
nc,2019-05-26,0.28862501278265
nd,2019-05-26,0.3203560615304
ne,2019-05-26,0.35073312449517
nh,2019-05-26,0.31635285458049
nj,2019-05-26,0.32064090942586
nm,2019-05-26,0.34326203707642
nv,2019-05-26,0.3506256409287
ny,2019-05-26,0.34258786984513
oh,2019-05-26,0.35270582880586
ok,2019-05-26,0.31315752768378
or,2019-05-26,0.35326694809594
pa,2019-05-26,0.36008007113299
pr,2019-05-26,0.4063910855599
ri,2019-05-26,0.33727763287027
sc,2019-05-26,0.27971175481179
sd,2019-05-26,0.32547752422778
tn,2019-05-26,0.28205186632351
tx,2019-05-26,0.29291277935851
ut,2019-05-26,0.32443366320968
va,2019-05-26,0.33215809537409
vi,2019-05-26,0.34800977834274
vt,2019-05-26,0.3929349050629
wa,2019-05-26,0.33819094325902
wi,2019-05-26,0.33507727879811
wv,2019-05-26,0.37554573735057
wy,2019-05-26,0.37421874568419
ak,2019-05-27,0.35651883691909
al,2019-05-27,0.2877642100438
ar,2019-05-27,0.30362082041433
as,2019-05-27,0.5
az,2019-05-27,0.36807848570414
ca,2019-05-27,0.37290091076486
co,2019-05-27,0.38226249031615
ct,2019-05-27,0.34920226561137
dc,2019-05-27,0.35909644421285
de,2019-05-27,0.37831792325168
fl,2019-05-27,0.32527816514331
ga,2019-05-27,0.30817456821703
gu,2019-05-27,0.38900586256085
hi,2019-05-27,0.30433924621573
ia,2019-05-27,0.38700979451159
id,2019-05-27,0.36312429554263
il,2019-05-27,0.38275565450572
in,2019-05-27,0.37085088280248
ks,2019-05-27,0.37692390137865
ky,2019-05-27,0.33775586868683
la,2019-05-27,0.29140422118671
ma,2019-05-27,0.35082298163026
md,2019-05-27,0.37169913643947
me,2019-05-27,0.3624205632243
mi,2019-05-27,0.38253220212838
mn,2019-05-27,0.40390433393489
mo,2019-05-27,0.35583777671858
mp,2019-05-27,0.46143689260603
ms,2019-05-27,0.28654383635834
mt,2019-05-27,0.3942547016289
nc,2019-05-27,0.32357465266777
nd,2019-05-27,0.35893875332007
ne,2019-05-27,0.41006554485488
nh,2019-05-27,0.36142749907012
nj,2019-05-27,0.35806582756344
nm,2019-05-27,0.36864339342435
nv,2019-05-27,0.3800084715509
ny,2019-05-27,0.37601449974238
oh,2019-05-27,0.38025264096577
ok,2019-05-27,0.31616053768046
or,2019-05-27,0.38442292985279
pa,2019-05-27,0.37284277175333
pr,2019-05-27,0.44795862507753
ri,2019-05-27,0.35875968989904
sc,2019-05-27,0.30761987553135
sd,2019-05-27,0.39037736680113
tn,2019-05-27,0.31352662544543
tx,2019-05-27,0.32289044853836
ut,2019-05-27,0.35257175062398
va,2019-05-27,0.35636849235054
vi,2019-05-27,0.32752381476303
vt,2019-05-27,0.40219173425001
wa,2019-05-27,0.3666816322724
wi,2019-05-27,0.4119698649994
wv,2019-05-27,0.3887902368903
wy,2019-05-27,0.43031560093155
ak,2019-05-28,0.31018976419847
al,2019-05-28,0.25033255412066
ar,2019-05-28,0.27009736440719
as,2019-05-28,0.29907407407407
az,2019-05-28,0.30963415352693
ca,2019-05-28,0.29266287486396
co,2019-05-28,0.32238971090612
ct,2019-05-28,0.30262189541349
dc,2019-05-28,0.32811901961938
de,2019-05-28,0.33845124913253
fl,2019-05-28,0.25397917927485
ga,2019-05-28,0.25624303363986
gu,2019-05-28,0.32194658064019
hi,2019-05-28,0.24858119115699
ia,2019-05-28,0.30543386403419
id,2019-05-28,0.29594588146062
il,2019-05-28,0.32308392344672
in,2019-05-28,0.30954148464407
ks,2019-05-28,0.31903557995102
ky,2019-05-28,0.28149714432315
la,2019-05-28,0.25199211707485
ma,2019-05-28,0.31267015215317
md,2019-05-28,0.31058792646036
me,2019-05-28,0.32563832800899
mi,2019-05-28,0.32250984545299
mn,2019-05-28,0.29836666013088
mo,2019-05-28,0.31430881190683
mp,2019-05-28,0.3815159844724
ms,2019-05-28,0.23754725997281
mt,2019-05-28,0.30521221089494
nc,2019-05-28,0.2597759619568
nd,2019-05-28,0.27867588700311
ne,2019-05-28,0.36487879652293
nh,2019-05-28,0.31295576807312
nj,2019-05-28,0.33506243018296
nm,2019-05-28,0.31427492211214
nv,2019-05-28,0.3316808878576
ny,2019-05-28,0.33893420183201
oh,2019-05-28,0.33533133515039
ok,2019-05-28,0.28315657512437
or,2019-05-28,0.30708209322413
pa,2019-05-28,0.35881413127502
pr,2019-05-28,0.34542696000936
ri,2019-05-28,0.31858654738874
sc,2019-05-28,0.24748690002978
sd,2019-05-28,0.30632359593662
tn,2019-05-28,0.262440380252
tx,2019-05-28,0.26468972137122
ut,2019-05-28,0.28609242608382
va,2019-05-28,0.27982349311722
vi,2019-05-28,0.25130951665941
vt,2019-05-28,0.33697972655773
wa,2019-05-28,0.28536290685263
wi,2019-05-28,0.30950510490387
wv,2019-05-28,0.31497091773581
wy,2019-05-28,0.33683847790418
ak,2019-05-29,0.27593694422044
al,2019-05-29,0.22539477948663
ar,2019-05-29,0.2642705965968
as,2019-05-29,0.37460317460317
az,2019-05-29,0.28598376071021
ca,2019-05-29,0.2756363843666
co,2019-05-29,0.309745884817
ct,2019-05-29,0.2985801217308
dc,2019-05-29,0.30933273680259
de,2019-05-29,0.33437747644377
fl,2019-05-29,0.25124693399952
ga,2019-05-29,0.24474990542211
gu,2019-05-29,0.33807571634703
hi,2019-05-29,0.23552470142398
ia,2019-05-29,0.29191691949962
id,2019-05-29,0.27922295569677
il,2019-05-29,0.30265218716744
in,2019-05-29,0.30499574847909
ks,2019-05-29,0.28953261646651
ky,2019-05-29,0.29813783663049
la,2019-05-29,0.25397083343492
ma,2019-05-29,0.29609354668118
md,2019-05-29,0.29607854782696
me,2019-05-29,0.31590536276894
mi,2019-05-29,0.30195667445517
mn,2019-05-29,0.27359917906713
mo,2019-05-29,0.29851187976438
mp,2019-05-29,0.38604593496675
ms,2019-05-29,0.22492253738025
mt,2019-05-29,0.27265569603466
nc,2019-05-29,0.25350486462405
nd,2019-05-29,0.26322891377151
ne,2019-05-29,0.29851841344518
nh,2019-05-29,0.28084968107596
nj,2019-05-29,0.30739941705341
nm,2019-05-29,0.294448970119
nv,2019-05-29,0.3082027548433
ny,2019-05-29,0.31145630056896
oh,2019-05-29,0.30646549712833
ok,2019-05-29,0.2752514558623
or,2019-05-29,0.29220944488747
pa,2019-05-29,0.3366724382615
pr,2019-05-29,0.36932867714039
ri,2019-05-29,0.3051636160404
sc,2019-05-29,0.2418251834281
sd,2019-05-29,0.28080000601861
tn,2019-05-29,0.2578702808186
tx,2019-05-29,0.26804803092709
ut,2019-05-29,0.27800186459686
va,2019-05-29,0.27954440708931
vi,2019-05-29,0.29271092170786
vt,2019-05-29,0.31790480062026
wa,2019-05-29,0.28406092686952
wi,2019-05-29,0.29512947598206
wv,2019-05-29,0.31346080860136
wy,2019-05-29,0.298289174066
ak,2019-05-30,0.28137033348082
al,2019-05-30,0.21599208599227
ar,2019-05-30,0.23031733607041
az,2019-05-30,0.2802301776636
ca,2019-05-30,0.26199212646952
co,2019-05-30,0.28426886435961
ct,2019-05-30,0.27961921642779
dc,2019-05-30,0.29407434830105
de,2019-05-30,0.30976931720392
fl,2019-05-30,0.24580371249788
ga,2019-05-30,0.2472745590791
gu,2019-05-30,0.3509243237273
hi,2019-05-30,0.24515280462701
ia,2019-05-30,0.26261647771101
id,2019-05-30,0.29341087244942
il,2019-05-30,0.29714189052175
in,2019-05-30,0.29954927599403
ks,2019-05-30,0.2588949691958
ky,2019-05-30,0.28739219123849
la,2019-05-30,0.24319282000287
ma,2019-05-30,0.29010408739023
md,2019-05-30,0.28930737689708
me,2019-05-30,0.29890397588585
mi,2019-05-30,0.29542212895157
mn,2019-05-30,0.26319768381011
mo,2019-05-30,0.26161494313049
mp,2019-05-30,0.45067442403383
ms,2019-05-30,0.21867878101692
mt,2019-05-30,0.27243691972056
nc,2019-05-30,0.25912883474716
nd,2019-05-30,0.26931268951041
ne,2019-05-30,0.26753797298857
nh,2019-05-30,0.27898279101165
nj,2019-05-30,0.29034893514559
nm,2019-05-30,0.29548428357939
nv,2019-05-30,0.30188820645182
ny,2019-05-30,0.30769366976797
oh,2019-05-30,0.31503367591124
ok,2019-05-30,0.23713540440622
or,2019-05-30,0.29223661171284
pa,2019-05-30,0.32497120237479
pr,2019-05-30,0.327683500003
ri,2019-05-30,0.30503576442665
sc,2019-05-30,0.23565062329974
sd,2019-05-30,0.25952625372786
tn,2019-05-30,0.26089933171585
tx,2019-05-30,0.26121505085258
ut,2019-05-30,0.27509200155869
va,2019-05-30,0.28549248979495
vi,2019-05-30,0.25932567743889
vt,2019-05-30,0.32634189448668
wa,2019-05-30,0.27927919474802
wi,2019-05-30,0.29786183049468
wv,2019-05-30,0.32121903700963
wy,2019-05-30,0.28000797393452
ak,2019-05-31,0.28176058754028
al,2019-05-31,0.19174927637405
ar,2019-05-31,0.21523250919817
az,2019-05-31,0.27560209073707
ca,2019-05-31,0.25912506500662
co,2019-05-31,0.28431945645191
ct,2019-05-31,0.26803296613706
dc,2019-05-31,0.28544895739252
de,2019-05-31,0.27967755110114
fl,2019-05-31,0.23721091403756
ga,2019-05-31,0.22647479370472
gu,2019-05-31,0.36986320123838
hi,2019-05-31,0.2184247022918
ia,2019-05-31,0.24490188439458
id,2019-05-31,0.27005349379665
il,2019-05-31,0.26815654675888
in,2019-05-31,0.26643928993399
ks,2019-05-31,0.2452395748846
ky,2019-05-31,0.26514341036918
la,2019-05-31,0.22424171211419
ma,2019-05-31,0.28181696785776
md,2019-05-31,0.26543113871697
me,2019-05-31,0.2916472702796
mi,2019-05-31,0.2886333215781
mn,2019-05-31,0.28048706243533
mo,2019-05-31,0.24839919577044
mp,2019-05-31,0.39856226433365
ms,2019-05-31,0.19964999233412
mt,2019-05-31,0.27373368202386
nc,2019-05-31,0.24737368243311
nd,2019-05-31,0.25372990542308
ne,2019-05-31,0.25740365920932
nh,2019-05-31,0.27128145908206
nj,2019-05-31,0.26240125553299
nm,2019-05-31,0.27326525221729
nv,2019-05-31,0.28575352608659
ny,2019-05-31,0.28777807950812
oh,2019-05-31,0.28701892770948
ok,2019-05-31,0.2204825709407
or,2019-05-31,0.27859180746604
pa,2019-05-31,0.29254499334525
pr,2019-05-31,0.32971381619235
ri,2019-05-31,0.28406000710073
sc,2019-05-31,0.22309565916553
sd,2019-05-31,0.26293890428473
tn,2019-05-31,0.2385332478477
tx,2019-05-31,0.24746545721043
ut,2019-05-31,0.27051787986089
va,2019-05-31,0.27798864330068
vi,2019-05-31,0.25812630232211
vt,2019-05-31,0.3269460118527
wa,2019-05-31,0.26531186588429
wi,2019-05-31,0.29798738817908
wv,2019-05-31,0.30304144028402
wy,2019-05-31,0.28876808875809
ak,2019-06-01,0.33199574564538
al,2019-06-01,0.24836891715434
ar,2019-06-01,0.24923596967554
az,2019-06-01,0.30870212783332
ca,2019-06-01,0.31922197537175
co,2019-06-01,0.32358047888586
ct,2019-06-01,0.31168802035897
dc,2019-06-01,0.33268878454961
de,2019-06-01,0.32911132981077
fl,2019-06-01,0.29634600318852
ga,2019-06-01,0.27080131079498
gu,2019-06-01,0.36759437004375
hi,2019-06-01,0.27851811374017
ia,2019-06-01,0.29538289660457
id,2019-06-01,0.31694613689191
il,2019-06-01,0.33218668296261
in,2019-06-01,0.3134894417663
ks,2019-06-01,0.29926470686466
ky,2019-06-01,0.30267103731502
la,2019-06-01,0.26446014772112
ma,2019-06-01,0.32334312602545
md,2019-06-01,0.31958266279395
me,2019-06-01,0.34435766284785
mi,2019-06-01,0.35759211480451
mn,2019-06-01,0.32996082171114
mo,2019-06-01,0.30684537368605
mp,2019-06-01,0.40853448211219
ms,2019-06-01,0.24198375258794
mt,2019-06-01,0.31282636965251
nc,2019-06-01,0.29283938070786
nd,2019-06-01,0.29333321462328
ne,2019-06-01,0.29928581972288
nh,2019-06-01,0.33232718515281
nj,2019-06-01,0.31796057904038
nm,2019-06-01,0.33201427714659
nv,2019-06-01,0.32797767565682
ny,2019-06-01,0.35974673105011
oh,2019-06-01,0.34055496078429
ok,2019-06-01,0.27543145941057
or,2019-06-01,0.32954757528974
pa,2019-06-01,0.35434003939796
pr,2019-06-01,0.38508810686789
ri,2019-06-01,0.33443598062724
sc,2019-06-01,0.26984154833136
sd,2019-06-01,0.29978496855351
tn,2019-06-01,0.27422973370376
tx,2019-06-01,0.28905489760515
ut,2019-06-01,0.31735391514194
va,2019-06-01,0.32384935251189
vi,2019-06-01,0.28448194656406
vt,2019-06-01,0.40296746027418
wa,2019-06-01,0.32268885162412
wi,2019-06-01,0.36826589831285
wv,2019-06-01,0.34647098293057
wy,2019-06-01,0.33200625992978
ak,2019-06-02,0.36726367084884
al,2019-06-02,0.28065432451017
ar,2019-06-02,0.3107943538371
as,2019-06-02,0.25974025974026
az,2019-06-02,0.35366080374442
ca,2019-06-02,0.35064037611691
co,2019-06-02,0.36292895172291
ct,2019-06-02,0.37195616618481
dc,2019-06-02,0.38066481806695
de,2019-06-02,0.39241570940713
fl,2019-06-02,0.32660806305833
ga,2019-06-02,0.30671827833783
gu,2019-06-02,0.39730667530057
hi,2019-06-02,0.29835267084959
ia,2019-06-02,0.31329214936749
id,2019-06-02,0.34755882782102
il,2019-06-02,0.33688060955369
in,2019-06-02,0.33121790607786
ks,2019-06-02,0.32988014629014
ky,2019-06-02,0.32601446553556
la,2019-06-02,0.29354820644783
ma,2019-06-02,0.3770421446341
md,2019-06-02,0.37357607389336
me,2019-06-02,0.39279992878864
mi,2019-06-02,0.37062321895605
mn,2019-06-02,0.34088031851729
mo,2019-06-02,0.33160167708728
mp,2019-06-02,0.411715703313
ms,2019-06-02,0.27220075610373
mt,2019-06-02,0.35300746138526
nc,2019-06-02,0.31826362685975
nd,2019-06-02,0.33971873172034
ne,2019-06-02,0.35555256672241
nh,2019-06-02,0.39748964438807
nj,2019-06-02,0.377502061725
nm,2019-06-02,0.37205294988607
nv,2019-06-02,0.36229947743083
ny,2019-06-02,0.39895071398661
oh,2019-06-02,0.36712610470374
ok,2019-06-02,0.30746896677322
or,2019-06-02,0.36100017040607
pa,2019-06-02,0.40264360754763
pr,2019-06-02,0.42666776897107
ri,2019-06-02,0.37514944411019
sc,2019-06-02,0.29794766522926
sd,2019-06-02,0.33073336145058
tn,2019-06-02,0.30392975996817
tx,2019-06-02,0.32373310100392
ut,2019-06-02,0.34421052225978
va,2019-06-02,0.35442366778499
vi,2019-06-02,0.33275419874378
vt,2019-06-02,0.4521140215891
wa,2019-06-02,0.35326524076543
wi,2019-06-02,0.35650228875076
wv,2019-06-02,0.39523625173719
wy,2019-06-02,0.37650455647644
ak,2019-06-03,0.33984125179497
al,2019-06-03,0.26026857297763
ar,2019-06-03,0.26903427894704
as,2019-06-03,0.2
az,2019-06-03,0.31907245488304
ca,2019-06-03,0.29578292790909
co,2019-06-03,0.31899884416798
ct,2019-06-03,0.29438317048573
dc,2019-06-03,0.31630254516823
de,2019-06-03,0.31108738193727
fl,2019-06-03,0.28255950209998
ga,2019-06-03,0.2698990882674
gu,2019-06-03,0.34324861886114
hi,2019-06-03,0.28328661237811
ia,2019-06-03,0.29276786194808
id,2019-06-03,0.30893262616135
il,2019-06-03,0.30481100726575
in,2019-06-03,0.29037468902456
ks,2019-06-03,0.30448782833502
ky,2019-06-03,0.29290087014443
la,2019-06-03,0.26735004963213
ma,2019-06-03,0.31506243996177
md,2019-06-03,0.30086060617453
me,2019-06-03,0.33275468328326
mi,2019-06-03,0.30233484686138
mn,2019-06-03,0.29462879919228
mo,2019-06-03,0.28374156387105
mp,2019-06-03,0.40326131011051
ms,2019-06-03,0.23551848250826
mt,2019-06-03,0.2930355706413
nc,2019-06-03,0.2736790642978
nd,2019-06-03,0.31099887929695
ne,2019-06-03,0.3243957321829
nh,2019-06-03,0.30193001065383
nj,2019-06-03,0.28842247724822
nm,2019-06-03,0.32053596729353
nv,2019-06-03,0.31845561370347
ny,2019-06-03,0.32042440843402
oh,2019-06-03,0.30578030490371
ok,2019-06-03,0.2706651152667
or,2019-06-03,0.31434761464426
pa,2019-06-03,0.31826902166972
pr,2019-06-03,0.37607469113165
ri,2019-06-03,0.31530927601216
sc,2019-06-03,0.2557264113457
sd,2019-06-03,0.28925073581434
tn,2019-06-03,0.26704022581432
tx,2019-06-03,0.28394666979845
ut,2019-06-03,0.29472264710242
va,2019-06-03,0.29229214321883
vi,2019-06-03,0.26837663148312
vt,2019-06-03,0.37097276175087
wa,2019-06-03,0.30117353895908
wi,2019-06-03,0.31268841324528
wv,2019-06-03,0.3219258924133
wy,2019-06-03,0.31498204027588
ak,2019-06-04,0.2954811815241
al,2019-06-04,0.2448967924646
ar,2019-06-04,0.27416359854434
az,2019-06-04,0.3009484421069
ca,2019-06-04,0.28977178828716
co,2019-06-04,0.30904294042509
ct,2019-06-04,0.28536613834659
dc,2019-06-04,0.31185890507577
de,2019-06-04,0.29454859110793
fl,2019-06-04,0.27763763124734
ga,2019-06-04,0.26525948309705
gu,2019-06-04,0.38227973354613
hi,2019-06-04,0.27142038179001
ia,2019-06-04,0.2790740023127
id,2019-06-04,0.29434187347283
il,2019-06-04,0.30823091022478
in,2019-06-04,0.28695774810815
ks,2019-06-04,0.28545663913888
ky,2019-06-04,0.28317260149631
la,2019-06-04,0.25726729922694
ma,2019-06-04,0.29219864791299
md,2019-06-04,0.28002230926021
me,2019-06-04,0.30352265153405
mi,2019-06-04,0.30482582757918
mn,2019-06-04,0.3095408168204
mo,2019-06-04,0.29365474107907
mp,2019-06-04,0.35061439291225
ms,2019-06-04,0.24169785853597
mt,2019-06-04,0.29281598826775
nc,2019-06-04,0.26160579666662
nd,2019-06-04,0.29942638572229
ne,2019-06-04,0.30482501212722
nh,2019-06-04,0.29536292306116
nj,2019-06-04,0.27841403228948
