geo_value,time_value,percent_covid_tests_positive_smoothed,covid_admissions,raw_search,percent_covid_visits,fb_illness,new_cases,full_time_work_prop,percent_home
sd,2020-09-14,7.45039306,2.131774,239.90741958,0.999092,1.2718356000000002,161,7.896124128662599,22.616999766498
tn,2020-09-14,13.04604486,2.903966,14.72863071,0.360834,0.876259,2450,6.3008570823694,25.233784729386997
tx,2020-09-14,8.02696628,5.164751,3.66676691,0.42243,0.6300831,3887,5.5260086570068,29.154441683397998
ut,2020-09-14,4.10607357,3.9940029999999997,0.0,0.40927199999999997,0.5700185000000001,563,6.457037877756299,26.269160216979
va,2020-09-14,6.07866508,3.3742360000000002,0.0,0.21483000000000002,0.4883117,757,5.3717380862790005,30.187417714077004
vt,2020-09-14,1.72413793,0.13539600000000002,0.0,0.048046,0.30351290000000003,12,5.974989472640701,27.711902889196992
wa,2020-09-14,5.83783784,1.404578,14.24328065,0.135888,0.48289709999999997,312,4.9910455724617995,33.72925533427
wi,2020-09-14,3.34865397,2.919337,25.3225383,0.442458,0.6407986,771,6.5157275132968,28.117576376036002
wv,2020-09-14,3.8961038999999995,1.131094,74.13689583,0.120308,0.6569716,125,6.4992468428247,26.891049840667
wy,2020-09-14,4.73376887,0.378106,218.72265967,0.191667,0.9750825999999999,48,6.6253042845831995,24.70852159736
al,2020-09-15,11.15950353,5.7288120000000005,45.21299863,0.328383,1.0526857,1041,6.8866535161283995,20.796892220195996
ar,2020-09-15,7.09313888,5.749349,0.0,0.319395,0.9719918,870,8.4226040451321,24.901920849695
az,2020-09-15,4.67065868,1.220748,13.91746398,0.25408000000000003,0.6519853,484,5.8711884940894,33.369496185676
ca,2020-09-15,3.35875091,2.691096,6.38647039,0.224345,0.5448178000000001,3070,5.6507175757211,33.991812166972
co,2020-09-15,4.49172577,0.685503,7.46097742,0.10789800000000001,0.56342,412,5.9720855492613,29.083465384712
ct,2020-09-15,2.82046294,1.371198,22.95203829,0.111241,0.4318589,136,5.771456680994799,27.223973355797
dc,2020-09-15,5.05617978,1.517683,0.0,0.299762,0.0,65,4.2138237253685,35.985325724615
de,2020-09-15,1.81818182,3.930053,0.0,0.115069,0.3969875,200,4.8719710314598,30.354863535064002
fl,2020-09-15,6.57993121,4.116587,16.13563595,0.236083,0.6715369999999999,3116,5.7425098144493,29.322401723503006
ga,2020-09-15,8.84351184,5.6755,13.51364543,0.389678,0.571566,1657,6.5698324515838,25.996072018240003
ia,2020-09-15,3.51487061,3.473072,52.25040575,0.158951,1.0982839,657,8.601618887219502,22.634528955742
id,2020-09-15,6.64206642,4.441999,0.0,0.321437,0.7721934,278,7.3461907177194,26.425047136374
il,2020-09-15,8.86534709,2.965267,18.34969543,0.941832,0.6880783,1464,5.6397275336673,29.402986524278003
in,2020-09-15,4.42832124,1.883362,0.0,0.283193,0.6694276,689,6.604041503073599,25.113854330507994
ks,2020-09-15,11.17561684,3.5603809999999996,0.0,0.252021,0.7111765,329,7.393190279013299,24.522245674761
ky,2020-09-15,7.21355328,3.7408410000000005,24.89199897,0.16214800000000001,0.5796585999999999,718,6.2115126363046,25.642524682995997
la,2020-09-15,13.59257938,2.302674,43.97352678,0.313578,0.594487,371,7.3930749901374995,24.825546768507
ma,2020-09-15,1.90860964,1.1694950000000002,6.00608296,0.089196,0.2323904,313,5.6676714542829,32.25952976594299
md,2020-09-15,5.55754751,3.502819,27.55423255,0.286527,0.2814733,599,5.0640935038218,34.441436560396
mi,2020-09-15,6.25581828,1.258991,22.31880794,0.145201,0.46319040000000006,688,5.9243850653473,28.727914825038003
mn,2020-09-15,8.13953488,1.589159,16.72673964,0.37184,0.4288585999999999,402,5.7362594946423,28.730238128288
mo,2020-09-15,6.40814985,4.236132,8.39597005,0.44131400000000004,1.0700236,1359,7.542974931561298,25.530049751192003
ms,2020-09-15,6.50983507,3.597907,0.0,0.254176,1.0628171999999998,505,7.671769442354299,21.178135220028
mt,2020-09-15,1.04162425,2.460601,102.1216651,0.233184,0.553825,137,7.6433558099037,26.099379540368002
nc,2020-09-15,6.99216395,4.92359,4.13978503,0.250686,0.8276994000000001,1366,5.7661034522420005,27.120149982162
ne,2020-09-15,3.63748459,2.011707,0.0,0.26340399999999997,0.8953504999999999,328,8.3840714547069,22.797667952479
nh,2020-09-15,1.06044539,0.09364,0.0,0.020848,0.2292574,36,6.5784873978932,28.27953271152
nj,2020-09-15,6.69336384,0.804975,15.043301300000001,0.495435,0.29530029999999996,436,5.7380647792579005,30.667470444830997
nm,2020-09-15,0.0,0.957081,76.20001156,0.062809,0.5125651,81,5.547672852254701,32.455923743206
nv,2020-09-15,6.42978003,2.854551,0.0,0.195231,0.5565147,226,5.1994920921892,31.995513481409997
ny,2020-09-15,2.10059172,0.519998,9.63831522,0.27624499999999996,0.27982729999999995,766,6.1794097472325,31.894233753109003
oh,2020-09-15,6.60501982,2.004493,11.80719085,0.169509,0.7304470999999999,1001,6.7619451127198,27.088844559564002
ok,2020-09-15,12.64014069,3.288881,46.16033205,0.38316100000000003,0.9455188,1091,7.178047886151501,23.644964816538003
or,2020-09-15,3.42555995,0.612078,0.0,0.132737,0.5563498,325,5.3315105876016,31.904892649151
pa,2020-09-15,5.77716644,0.902833,7.60307307,0.122669,0.5167470999999999,1044,6.275517386911799,30.089417785657
ri,2020-09-15,7.03422053,0.15333,39.5381939,0.07930599999999999,0.2052339,120,6.004727477993,29.617201961969
sc,2020-09-15,6.00851343,4.7941650000000005,37.17586495,0.21471500000000002,0.8415159999999999,790,6.7298521303519,24.626676783677997
sd,2020-09-15,6.74556213,2.532045,0.0,1.002414,1.1326052,192,8.102415506327599,22.846725441314998
tn,2020-09-15,12.16216216,3.0728779999999998,22.27560495,0.38067,0.9245302,957,6.6142801732792,25.078917517835997
tx,2020-09-15,7.69743783,5.5197959999999995,9.08909414,0.42651400000000006,0.555327,7041,5.846317830923,30.117811546359995
ut,2020-09-15,4.86891386,4.022476999999999,14.64835151,0.393965,0.5702871,562,7.005348485279401,26.010944873218
va,2020-09-15,5.23841504,3.368154,11.69102376,0.195821,0.44747829999999994,943,5.8965515172719005,30.908173135284002
vt,2020-09-15,1.5503876,0.13430999999999998,0.0,0.049286,0.3412829,6,6.8939485636157,27.450219856999997
wa,2020-09-15,5.60271647,1.434979,17.16269451,0.13733299999999998,0.471767,327,5.396524668554799,33.453350941681
wi,2020-09-15,3.14106225,3.141794,16.91143161,0.421421,0.6249685,1348,6.6184755943738,28.058892143
wv,2020-09-15,4.11585366,1.159075,38.44970778,0.12633,0.568175,156,6.9034447876988,26.082593711217
wy,2020-09-15,5.4945645,0.42011800000000005,0.0,0.204193,1.0533221000000001,46,6.6286684687282005,25.118752892843
al,2020-09-16,10.9559035,5.9912279999999996,23.57702158,0.340415,1.0990031999999998,763,7.159377633621801,20.991232740841
ar,2020-09-16,7.64587525,5.297713,66.75119834,0.322438,0.9976993000000001,722,7.045846135981799,21.700692547012
az,2020-09-16,4.56658463,1.162968,14.065644699999998,0.24129899999999999,0.6474686,698,4.6448859881702,29.518612724958004
ca,2020-09-16,3.39731612,2.611605,8.46962605,0.219133,0.5236803,3117,5.1522493164083,31.808816959547
co,2020-09-16,4.49037776,0.580676,0.0,0.11127000000000001,0.5286528,587,5.7562368084992,27.435163714374
ct,2020-09-16,2.86088257,1.45587,0.0,0.10575899999999999,0.46945649999999994,135,5.5384721300497,27.46538583528
dc,2020-09-16,4.97512438,1.57043,0.0,0.287722,0.0,56,4.716953384616299,36.20594396665901
de,2020-09-16,1.8018018,3.6849279999999998,0.0,0.10888900000000001,0.2906551,97,5.000286902970999,29.031476725542
fl,2020-09-16,6.65368541,4.073002,8.90361354,0.22466399999999997,0.6821013000000001,2355,5.9014045268960995,27.024774265790004
ga,2020-09-16,8.68258533,5.828372,15.44671882,0.360085,0.5955691,2062,6.070218903772,23.810212816611998
hi,2020-09-16,1.58730159,13.882261999999999,0.0,0.179644,0.4958764,102,3.0483663483877996,31.651077653263
ia,2020-09-16,3.73364126,3.859886,17.37145167,0.168257,1.1937318000000001,931,8.071601487911,21.283609359773997
id,2020-09-16,7.78546713,4.436965,0.0,0.268663,0.7151742,283,6.2834592338482,23.754840065536996
il,2020-09-16,9.20071961,2.945532,10.07384647,0.8809680000000001,0.7012267,1943,5.0434060084209005,26.344494174527
in,2020-09-16,4.38922434,1.8650259999999999,8.16696553,0.244921,0.7831991999999999,580,6.4193931588862,22.94011506921
ks,2020-09-16,10.84668192,3.4060449999999998,40.16781353,0.30856,0.6774164,731,7.5901257054113,22.941765391713
ky,2020-09-16,6.98366791,4.289921,25.48299516,0.147479,0.4986937,764,6.4472895791644005,24.892762544951
la,2020-09-16,13.26460481,1.91773,0.0,0.311168,0.7251966,612,7.914305727731401,24.082344689403
ma,2020-09-16,1.94982452,1.211546,0.0,0.08585,0.287502,306,5.9084058315537,30.967236908709005
md,2020-09-16,5.34135126,3.629265,14.65251097,0.264955,0.35807540000000004,643,5.5737127146485,32.49940376282
mi,2020-09-16,6.08365019,1.139025,22.46453793,0.138536,0.4760882000000001,766,6.1051527880592005,26.669897590374
mn,2020-09-16,7.17299578,1.55711,21.30986607,0.343433,0.45196220000000004,462,5.9312652835775,27.397096196622
mo,2020-09-16,5.39481615,4.477876,8.63523125,0.401989,1.1664945,1216,7.8196609945707,24.615502525198004
ms,2020-09-16,6.30555688,3.121736,0.0,0.26444,0.9809726999999999,711,8.0413717237822,21.729892556663
mt,2020-09-16,0.91739418,2.84065,0.0,0.230977,0.8353828000000001,187,8.164212705903399,25.61023507719
nc,2020-09-16,6.85406238,4.875268,12.39199883,0.23795,0.7820278,1668,5.7350915098029995,25.636676815602
ne,2020-09-16,3.95550062,1.660082,78.1675502,0.261293,1.1524991000000002,449,8.8623051491046,22.084784483448004
nh,2020-09-16,1.51757188,0.106124,36.05422556,0.02058,0.3438922,31,6.7252894867112,27.344438756526003
nj,2020-09-16,6.53650255,0.903041,18.33707066,0.50116,0.21956149999999997,388,6.2421582550138,30.181199820757005
nm,2020-09-16,0.93447999,0.945506,52.64064251,0.063093,0.5189934,118,6.098252468373099,30.469536596065005
nv,2020-09-16,6.42335766,2.630807,15.45337612,0.182772,0.7264844,208,5.821872910781099,31.639847057723998
ny,2020-09-16,2.07338699,0.526201,9.63210449,0.273998,0.32688670000000003,652,6.5326097678074015,31.180755223732998
oh,2020-09-16,6.57596372,2.04671,3.93577094,0.15219100000000002,0.7079605999999999,1033,6.6854637629341,24.773456792358996
ok,2020-09-16,12.53127606,3.290839,0.0,0.34669099999999997,1.0733143,970,6.9464207719118,21.119432489144003
or,2020-09-16,3.31695332,0.603511,0.0,0.101417,0.5339293,188,5.039018793253501,31.281331578496
pa,2020-09-16,5.79612088,0.798294,11.58811054,0.124606,0.5535325,806,5.9341081078208,28.424802191322996
ri,2020-09-16,6.48464164,0.16811199999999998,0.0,0.084952,0.1854307,108,5.850519457655,27.840128016554
sc,2020-09-16,6.58275217,5.012834,31.30088741,0.20571399999999998,0.834176,652,6.3801969823197995,23.201776706140997
sd,2020-09-16,6.37619554,2.916786,133.33333333,0.943625,0.998492,290,7.892826175946201,22.152634848024
tn,2020-09-16,11.81325767,3.205722,29.92638321,0.376013,1.0268431,1856,6.6040052832468,24.096173446318
tx,2020-09-16,7.59565846,5.268439,4.48463966,0.405357,0.5641261,4081,5.931483707799099,26.220149937358002
ut,2020-09-16,5.05415162,4.067718,14.69137444,0.387949,0.6696843000000001,747,6.608637266088599,24.393043424355003
va,2020-09-16,4.84246141,3.18595,9.42187871,0.175122,0.3781266,845,5.432872025308599,28.512957747590995
vt,2020-09-16,1.52671756,0.132522,0.0,0.04267,0.1624264,0,5.777778697635201,27.088006147269
wa,2020-09-16,5.89798087,1.592924,0.0,0.13213699999999998,0.4489576,347,5.1631317269434005,33.22129524341
wi,2020-09-16,2.64008621,2.968568,8.65678559,0.407501,0.7069036,1408,6.341485604201999,26.253210193276
wv,2020-09-16,4.06824147,0.9958030000000001,79.76445303,0.110926,0.6085965999999999,216,6.1825688264488,25.164670865604
wy,2020-09-16,6.16973556,0.46645200000000003,0.0,0.165203,0.7888615,126,6.6120860583052,22.798987640344002
al,2020-09-17,10.46552052,5.799282,24.11578784,0.324522,1.1144903,1031,7.688608540897,22.222392820120003
ar,2020-09-17,7.92324358,4.5942099999999995,0.0,0.29332800000000003,0.9847220999999999,992,7.599572646818201,21.541056470852
az,2020-09-17,4.4656297,1.106342,0.0,0.24552800000000002,0.6409710999999999,1753,5.486205262866499,30.571106839061997
ca,2020-09-17,3.40835492,2.556441,3.23862845,0.206244,0.6155068,3716,5.795236870183,32.839205759632
co,2020-09-17,5.0397878,0.48920399999999997,0.0,0.11364300000000001,0.5648826,459,6.561976682362,28.214128800130002
ct,2020-09-17,2.85971223,1.468579,11.7314954,0.111929,0.3249131,220,6.709137191354901,27.579467058948996
dc,2020-09-17,5.71428571,1.600691,0.0,0.264298,0.0,47,5.335251229075199,37.287548757005
de,2020-09-17,6.83760684,3.1662470000000003,0.0,0.096819,0.21198730000000002,84,5.9670111195259,29.569932452801
fl,2020-09-17,6.53950954,3.877253,7.38807128,0.2142,0.6213820999999999,3255,6.0526228705577,27.602401066196002
ga,2020-09-17,8.35699913,5.647086,12.90788604,0.32803499999999997,0.5141809,1847,6.4316499984366,25.583164747898003
hi,2020-09-17,0.90909091,12.824591,0.0,0.199995,0.5767364,159,3.1700124207292997,31.078109641360996
ia,2020-09-17,4.16206262,4.194865,69.31731916,0.173777,1.0638094999999999,552,8.6585876871313,21.060780179712
id,2020-09-17,9.04522613,3.8512980000000003,0.0,0.233301,0.6129803,396,6.8923600030937004,24.883549316583
il,2020-09-17,9.24154026,2.667632,10.02522848,0.853136,0.6053784000000001,2056,5.4283274427553,27.170668157555
in,2020-09-17,4.28347163,1.864759,8.13506553,0.230345,0.8040199,837,6.487776901971701,22.993889158253
ks,2020-09-17,10.51975052,3.535589,19.92447864,0.272976,0.7007758000000001,444,7.342514141941099,22.357504923354
ky,2020-09-17,6.80932239,4.717937,50.21867109,0.137771,0.5414319000000001,606,6.068250824833201,24.362868913215
la,2020-09-17,13.54656632,2.148684,12.64133622,0.282694,0.7330251999999999,478,7.5132328205236,22.458157755162
ma,2020-09-17,2.25733634,1.3164120000000001,11.8368088,0.082388,0.29361170000000003,429,5.91962042786,30.377308837440996
md,2020-09-17,5.40063537,3.5290550000000005,0.0,0.24786,0.3746467,631,5.2691939168387,32.535996579884
mi,2020-09-17,6.15942029,1.023694,9.91337376,0.128223,0.4770576,974,6.0809032429470005,26.543935346622
mn,2020-09-17,9.11949686,1.431135,28.47471935,0.33504,0.4689732,909,5.874468678488299,27.629749956726002
mo,2020-09-17,4.57084815,4.610107,8.46842187,0.384925,1.1988576000000002,1704,7.5303986524651005,23.902735550752
ms,2020-09-17,6.09742282,2.801765,22.58592313,0.264859,0.894818,701,7.9586007504834,21.210325809315002
mt,2020-09-17,0.87714787,3.0076400000000003,0.0,0.21184,0.7984945999999999,216,7.401813694395599,24.678090692534
nc,2020-09-17,7.050026700000001,4.661042,7.84067544,0.223398,0.6965991,1548,6.0368789287473,26.208177812516
ne,2020-09-17,3.88711395,1.433411,52.53738856,0.25612399999999996,1.2008284,502,8.411915828812202,21.241003690699998
nh,2020-09-17,1.41935484,0.201878,35.45827912,0.020919999999999998,0.3442906,0,6.7566811703921,26.124688967511002
nj,2020-09-17,6.69939359,0.894033,13.450830999999999,0.47525,0.21054070000000003,569,5.8420277569855985,29.063456354106005
nm,2020-09-17,0.71934773,1.024382,0.0,0.066915,0.5485321,158,5.4607475252446,29.325051442837
nv,2020-09-17,6.0687795,2.312924,45.90124043,0.165401,0.6389831,347,5.348177788976301,30.830863353586995
ny,2020-09-17,2.08037214,0.522109,9.89317724,0.269254,0.3836283,896,6.3119276780605,30.623795424418
oh,2020-09-17,6.29652605,2.056258,3.92128111,0.144976,0.7288511,1067,6.8222024241011,24.629349633670998
ok,2020-09-17,12.6279165,3.0244619999999998,15.55782736,0.340334,1.1365576000000002,1034,6.6740844066540985,20.447675895991
or,2020-09-17,3.73395566,0.48402,21.47333272,0.102949,0.4526701,210,5.119699904107,30.241587587096003
pa,2020-09-17,5.67769477,0.7947350000000001,3.83460864,0.123296,0.5486511,925,5.910773019394999,27.406243187080996
ri,2020-09-17,5.71895425,0.241182,0.0,0.070589,0.182877,130,5.537599784869201,26.254942934773002
sc,2020-09-17,6.43784153,5.162508,40.4816866,0.193447,0.8574839,1324,6.1048300533661,22.264468526976
sd,2020-09-17,6.71077505,3.090403,0.0,0.849965,1.1550139,393,7.2084364346039,20.662007856158997
tn,2020-09-17,12.48004258,3.177762,14.65619565,0.368102,0.9898450000000001,1053,6.533501746722299,23.785798790462
tx,2020-09-17,7.46415355,4.744428,10.45954837,0.38413800000000003,0.5560443,4565,5.7702980745298,24.38305775973
ut,2020-09-17,5.52325581,3.9624550000000003,14.65313538,0.364105,0.6147968,911,6.3863191615309995,23.853817841842005
va,2020-09-17,5.14340344,3.0206619999999997,16.17852834,0.163123,0.3805928,1101,5.5342147057991005,28.472739132903
vt,2020-09-17,1.38888889,0.132108,0.0,0.037486,0.308157,3,6.871055278162701,25.318349283951996
wa,2020-09-17,5.92556317,1.644261,5.83265913,0.124552,0.5692568,386,5.0246060418939,32.151140202080995
wi,2020-09-17,2.46280144,2.914471,25.35477698,0.391706,0.7535847,2034,6.5154710094722,26.311912208517
wv,2020-09-17,3.61445783,0.8681760000000001,77.25481794,0.09969,0.7080715,232,6.391915861796901,24.4110978199
al,2020-09-18,10.26150303,5.50293,0.0,0.310252,1.1267848999999999,1314,6.826023666613201,19.794742332114996
ar,2020-09-18,8.06772908,3.9984580000000003,40.22641804,0.283568,1.1806765,871,6.2815880255915,19.396366253642
az,2020-09-18,4.599792099999999,1.0450700000000002,7.08396613,0.24735300000000002,0.7282162,1282,5.2066381484799,28.820592517089
ca,2020-09-18,3.60627917,2.542119,7.41827599,0.21458000000000002,0.6050715,4454,4.593850010207199,28.157815597946
co,2020-09-18,5.14511873,0.453293,16.02243946,0.10748599999999998,0.502163,605,4.6083876198765,24.905509261329996
ct,2020-09-18,3.02868341,1.429858,11.77398961,0.112202,0.2242768,141,4.9744544313315995,24.057517929029
dc,2020-09-18,5.3030303,1.502526,0.0,0.253357,0.0,62,3.9809419546580003,33.701500045196994
de,2020-09-18,11.68831169,2.796201,50.78204347,0.114597,0.3538719,48,4.4260343186280995,27.098505987320003
fl,2020-09-18,6.62739985,3.759761,9.10205872,0.210907,0.6676938,3204,5.1584562568441,25.202338417064002
ga,2020-09-18,8.47634147,5.608978,4.00648383,0.32301599999999997,0.6014356,1951,5.673742566611799,23.359271247804
hi,2020-09-18,0.625,11.638405,0.0,0.183923,0.5855882,137,3.1920366464927996,29.11506900141
ia,2020-09-18,4.22483468,4.4274569999999995,35.84861813,0.17081400000000002,1.1919685,1635,8.241832927540898,20.671383800843003
id,2020-09-18,10.88082902,3.2076290000000003,0.0,0.22874099999999997,0.46360109999999993,470,6.002540205667501,24.739755660137998
il,2020-09-18,9.40265487,2.767517,19.68119319,0.833211,0.6411868000000001,2223,5.5361512833059,26.034522944135
in,2020-09-18,4.48420074,1.7157310000000001,0.0,0.212687,0.7741469,1037,6.5718631779338,22.507439415263
ks,2020-09-18,10.06581494,3.606871,20.49802734,0.279325,0.7656058000000001,961,7.0647796353709005,22.16199261486
ky,2020-09-18,6.86084687,4.600847,0.0,0.145688,0.5322637,758,5.7429006162146,23.441753513541002
la,2020-09-18,13.79933715,2.188439,12.93402063,0.28086,0.7350338000000001,979,6.9190263242476995,21.495412835758998
ma,2020-09-18,2.45436606,1.426516,11.95704925,0.089482,0.31290250000000003,454,5.6829218734366,28.74994938105
md,2020-09-18,5.39762504,3.6084669999999996,14.40975088,0.24000900000000003,0.33716240000000003,543,5.0244050935293005,31.169706017262
me,2020-09-18,3.38983051,0.683242,0.0,0.079422,0.5274810000000001,40,6.046585323182599,25.032282435448998
mi,2020-09-18,6.0592723,0.9758459999999999,0.0,0.124527,0.5221981,770,5.6357017424763,24.964741097158
